Timestamp,SystemCodeNumber,Capacity,Occupancy,IsSpecialDay,VehicleType,Latitude,Longitude,TrafficConditionNearby,QueueLength,OccupancyRate,BaselinePrice,DemandScore,DemandPrice,SmoothedDemandPrice
2016-11-03 13:26:00,BHMNCPHST01,1200,747,0,car,26.14001386,91.73099967,high,7,0.6225,20.0,0.28695972137289216,12.295677770983138,12.386588580787754
2016-11-03 13:59:00,BHMNCPHST01,1200,750,0,car,26.14001386,91.73099967,average,6,0.625,20.0,0.34212742189543044,12.737019375163444,12.503398845579651
2016-11-03 14:26:00,BHMNCPHST01,1200,740,0,car,26.14001386,91.73099967,high,6,0.6166666666666667,20.0,0.28351482753049156,12.268118620243932,12.424972103801078
2016-11-03 15:00:00,BHMNCPHST01,1200,698,0,bike,26.14001386,91.73099967,average,3,0.5816666666666667,20.0,0.29108381155275403,12.328670492422034,12.392871566674732
2016-11-03 15:26:00,BHMNCPHST01,1200,661,0,car,26.14001386,91.73099967,average,3,0.5508333333333333,20.0,0.3015738415936696,12.412590732749358,12.399444622032942
2016-11-03 16:03:00,BHMNCPHST01,1200,633,0,bike,26.14001386,91.73099967,average,3,0.5275,20.0,0.2610641051272195,12.088512841017756,12.29580069502788
2016-11-03 16:30:00,BHMNCPHST01,1200,575,0,truck,26.14001386,91.73099967,low,2,0.4791666666666667,20.0,0.3434511648102781,12.747609318482224,12.446403569512661
2016-11-04 08:00:00,BHMNCPHST01,1200,249,0,car,26.14001386,91.73099967,average,3,0.2075,20.0,0.10486307655933615,10.838904612474689,11.910570583833337
2016-11-04 08:26:00,BHMNCPHST01,1200,317,0,bike,26.14001386,91.73099967,low,2,0.26416666666666666,20.0,0.16740923473678512,11.33927387789428,11.720138348520319
2016-11-04 08:59:00,BHMNCPHST01,1200,416,0,car,26.14001386,91.73099967,low,2,0.3466666666666667,20.0,0.24350812298726324,11.948064983898107,11.796113893646249
2016-11-04 09:33:00,BHMNCPHST01,1200,553,0,bike,26.14001386,91.73099967,low,2,0.4608333333333333,20.0,0.27937128205320305,12.234970256425623,11.94239934790604
2016-11-04 10:00:00,BHMNCPHST01,1200,607,0,cycle,26.14001386,91.73099967,low,3,0.5058333333333334,20.0,0.28604180415528596,12.288334433242287,12.057711043018124
2016-11-04 10:26:00,BHMNCPHST01,1200,639,0,car,26.14001386,91.73099967,average,4,0.5325,20.0,0.2917701142563561,12.334160914050848,12.149861000029034
2016-11-04 11:00:00,BHMNCPHST01,1200,671,0,car,26.14001386,91.73099967,average,6,0.5591666666666667,20.0,0.3067917919069208,12.454334335255366,12.251352111771146
2016-11-04 11:33:00,BHMNCPHST01,1200,678,0,truck,26.14001386,91.73099967,average,5,0.565,20.0,0.3365972385618777,12.692777908495021,12.39849404401244
2016-11-04 12:00:00,BHMNCPHST01,1200,677,0,cycle,26.14001386,91.73099967,high,9,0.5641666666666667,20.0,0.2076842618313321,11.661474094650657,12.152820727558513
2016-11-04 12:33:00,BHMNCPHST01,1200,677,0,car,26.14001386,91.73099967,high,9,0.5641666666666667,20.0,0.25499689906568546,12.039975192525482,12.11520554921417
2016-11-04 13:00:00,BHMNCPHST01,1200,686,0,car,26.14001386,91.73099967,average,5,0.5716666666666667,20.0,0.3133447230737046,12.506757784589638,12.245722961005994
2016-11-04 13:26:00,BHMNCPHST01,1200,677,0,car,26.14001386,91.73099967,high,8,0.5641666666666667,20.0,0.25476314002323097,12.038105120185847,12.176517014065945
2016-11-04 13:59:00,BHMNCPHST01,1200,670,0,car,26.14001386,91.73099967,average,6,0.5583333333333333,20.0,0.30633878305676376,12.45071026445411,12.267914764195336
2016-11-04 14:26:00,BHMNCPHST01,1200,662,0,car,26.14001386,91.73099967,average,5,0.5516666666666666,20.0,0.3024826204448805,12.419860963559044,12.318563497316573
2016-11-04 15:00:00,BHMNCPHST01,1200,621,0,car,26.14001386,91.73099967,average,3,0.5175,20.0,0.2832849064031267,12.266279251225015,12.301135415286055
2016-11-04 15:26:00,BHMNCPHST01,1200,584,0,bike,26.14001386,91.73099967,low,3,0.4866666666666667,20.0,0.2938272182826318,12.350617746261054,12.317629525611055
2016-11-04 16:00:00,BHMNCPHST01,1200,550,0,car,26.14001386,91.73099967,average,3,0.4583333333333333,20.0,0.25031608720250037,12.002528697620003,12.212595916280705
2016-11-04 16:26:00,BHMNCPHST01,1200,483,0,truck,26.14001386,91.73099967,low,3,0.4025,20.0,0.3024826204448806,12.419860963559044,12.281684265373485
2016-11-05 08:00:00,BHMNCPHST01,1200,150,0,cycle,26.14001386,91.73099967,low,1,0.125,20.0,0.06515755544781722,10.521260443582538,11.694876324776505
2016-11-05 08:26:00,BHMNCPHST01,1200,163,0,car,26.14001386,91.73099967,average,2,0.13583333333333333,20.0,0.06192067929461781,10.495365434356943,11.295039361303317
2016-11-05 08:59:00,BHMNCPHST01,1200,195,0,car,26.14001386,91.73099967,low,1,0.1625,20.0,0.13688529095097718,11.095082327607816,11.22838701673815
2016-11-05 09:26:00,BHMNCPHST01,1200,223,0,car,26.14001386,91.73099967,low,1,0.18583333333333332,20.0,0.15059579432208972,11.20476635457672,11.220513462684341
2016-11-05 09:59:00,BHMNCPHST01,1200,245,0,cycle,26.14001386,91.73099967,low,2,0.20416666666666666,20.0,0.11252147828233003,10.90017182625864,11.113732917209107
2016-11-05 10:33:00,BHMNCPHST01,1200,274,0,car,26.14001386,91.73099967,average,4,0.22833333333333333,20.0,0.11745535591535274,10.93964284732282,11.05570289391368
2016-11-05 10:59:00,BHMNCPHST01,1200,297,0,car,26.14001386,91.73099967,average,4,0.2475,20.0,0.12878090756735153,11.030247260538813,11.047217682788723
2016-11-05 11:26:00,BHMNCPHST01,1200,333,0,cycle,26.14001386,91.73099967,average,5,0.2775,20.0,0.09743984956235484,10.77951879649884,10.957984720692096
2016-11-05 12:06:00,BHMNCPHST01,1200,365,0,cycle,26.14001386,91.73099967,high,9,0.30416666666666664,20.0,0.05469535999816811,10.437562879985345,10.784510773789847
2016-11-05 12:26:00,BHMNCPHST01,1200,391,0,car,26.14001386,91.73099967,high,8,0.3258333333333333,20.0,0.11696222487632271,10.935697799010581,10.834906448863425
2016-11-05 13:00:00,BHMNCPHST01,1200,429,0,car,26.14001386,91.73099967,high,7,0.3575,20.0,0.13541309614672,11.083304769173761,10.917705888966871
2016-11-05 13:33:00,BHMNCPHST01,1200,455,0,car,26.14001386,91.73099967,high,7,0.37916666666666665,20.0,0.14815157692522496,11.1852126154018,11.006874797778515
2016-11-05 13:59:00,BHMNCPHST01,1200,460,0,car,26.14001386,91.73099967,average,5,0.38333333333333336,20.0,0.20816264573875623,11.66530116591005,11.22635025382236
2016-11-05 14:26:00,BHMNCPHST01,1200,470,0,car,26.14001386,91.73099967,average,4,0.39166666666666666,20.0,0.21270229740018173,11.701618379201456,11.38477296228206
2016-11-05 15:00:00,BHMNCPHST01,1200,449,0,car,26.14001386,91.73099967,average,3,0.37416666666666665,20.0,0.20241552681361855,11.619324214508948,11.462956713024358
2016-11-05 15:26:00,BHMNCPHST01,1200,454,0,bike,26.14001386,91.73099967,low,3,0.37833333333333335,20.0,0.2333694075096658,11.866955260077328,11.597622895375348
2016-11-05 16:00:00,BHMNCPHST01,1200,411,0,car,26.14001386,91.73099967,low,2,0.3425,20.0,0.24115493585418182,11.929239486833454,11.708161759194716
2016-11-05 16:26:00,BHMNCPHST01,1200,406,0,car,26.14001386,91.73099967,low,2,0.3383333333333333,20.0,0.23879890960188552,11.910391276815083,11.775571598401505
2016-11-06 07:53:00,BHMNCPHST01,1200,114,1,car,26.14001386,91.73099967,low,1,0.095,20.0,0.45995167951600646,13.67961343612805,12.41025221097702
2016-11-06 08:26:00,BHMNCPHST01,1200,116,1,car,26.14001386,91.73099967,low,2,0.09666666666666666,20.0,0.46093666825959595,13.687493346076769,12.835999256010272
2016-11-06 08:46:00,BHMNCPHST01,1200,120,1,car,26.14001386,91.73099967,low,3,0.1,20.0,0.46270678859011277,13.701654308720903,13.124550940247149
2016-11-06 09:33:00,BHMNCPHST01,1200,158,1,bike,26.14001386,91.73099967,low,3,0.13166666666666665,20.0,0.45401798829414747,13.63214390635318,13.293748595615828
2016-11-06 10:00:00,BHMNCPHST01,1200,166,1,bike,26.14001386,91.73099967,low,4,0.13833333333333334,20.0,0.45738540790771287,13.659083263261703,13.415526818164453
2016-11-06 10:26:00,BHMNCPHST01,1200,175,1,car,26.14001386,91.73099967,low,4,0.14583333333333334,20.0,0.4842336482503966,13.873869186003173,13.568307607444027
2016-11-06 10:59:00,BHMNCPHST01,1200,179,1,car,26.14001386,91.73099967,average,5,0.14916666666666667,20.0,0.4388051016480172,13.510440813184136,13.549018676024065
2016-11-06 11:26:00,BHMNCPHST01,1200,229,1,car,26.14001386,91.73099967,high,9,0.19083333333333333,20.0,0.41094690587155946,13.287575246972477,13.461870866340202
2016-11-06 11:59:00,BHMNCPHST01,1200,253,1,car,26.14001386,91.73099967,average,6,0.21083333333333334,20.0,0.46838543198274724,13.74708345586198,13.55694172951413
2016-11-06 12:26:00,BHMNCPHST01,1200,266,1,bike,26.14001386,91.73099967,high,11,0.22166666666666668,20.0,0.4017634140201333,13.214107312161067,13.442663590396442
2016-11-06 13:06:00,BHMNCPHST01,1200,277,1,bike,26.14001386,91.73099967,high,9,0.23083333333333333,20.0,0.4059479040701732,13.247583232561386,13.377636804451424
2016-11-06 13:26:00,BHMNCPHST01,1200,276,1,cycle,26.14001386,91.73099967,high,10,0.23,20.0,0.3888971422231053,13.111177137784843,13.288816915562563
2016-11-06 13:59:00,BHMNCPHST01,1200,296,1,car,26.14001386,91.73099967,average,6,0.24666666666666667,20.0,0.48499879525932205,13.879990362074576,13.48587473106657
2016-11-06 14:33:00,BHMNCPHST01,1200,276,1,cycle,26.14001386,91.73099967,high,7,0.23,20.0,0.3882603873588085,13.106083098870469,13.359277520334537
2016-11-06 15:00:00,BHMNCPHST01,1200,276,1,cycle,26.14001386,91.73099967,average,4,0.23,20.0,0.4373909795297568,13.499127836238054,13.405894292302376
2016-11-06 15:26:00,BHMNCPHST01,1200,251,1,car,26.14001386,91.73099967,average,4,0.20916666666666667,20.0,0.46721368698846844,13.737709495907747,13.516499360170833
2016-11-06 15:59:00,BHMNCPHST01,1200,225,1,car,26.14001386,91.73099967,low,3,0.1875,20.0,0.5029520552042333,14.023616441633866,13.68553838732518
2016-11-06 16:26:00,BHMNCPHST01,1200,196,1,bike,26.14001386,91.73099967,low,3,0.16333333333333333,20.0,0.4689706875944397,13.751765500755518,13.70761409180196
2016-11-07 08:00:00,BHMNCPHST01,1200,185,0,car,26.14001386,91.73099967,low,2,0.15416666666666667,20.0,0.13222129699391305,11.057770375951304,12.824332853185075
2016-11-07 08:26:00,BHMNCPHST01,1200,269,0,truck,26.14001386,91.73099967,average,2,0.22416666666666665,20.0,0.14399226586303726,11.151938126904298,12.266867944424817
2016-11-07 08:59:00,BHMNCPHST01,1200,392,0,car,26.14001386,91.73099967,low,2,0.32666666666666666,20.0,0.23218713984450123,11.857497118756012,12.130411002535217
2016-11-07 09:26:00,BHMNCPHST01,1200,505,0,bike,26.14001386,91.73099967,low,2,0.42083333333333334,20.0,0.25709938653852127,12.056795092308171,12.10587236579287
2016-11-07 09:59:00,BHMNCPHST01,1200,606,0,car,26.14001386,91.73099967,low,3,0.505,20.0,0.330821117493628,12.646568939949026,12.286104557178255
2016-11-07 10:26:00,BHMNCPHST01,1200,662,0,car,26.14001386,91.73099967,low,4,0.5516666666666666,20.0,0.35573985222722115,12.84591881781777,12.472709310724762
2016-11-07 10:59:00,BHMNCPHST01,1200,699,0,cycle,26.14001386,91.73099967,high,6,0.5825,20.0,0.21747097478150038,11.739767798252004,12.228395473233842
2016-11-07 11:26:00,BHMNCPHST01,1200,718,0,truck,26.14001386,91.73099967,average,6,0.5983333333333334,20.0,0.3544289799798198,12.835431839838558,12.43074092876875
2016-11-07 11:59:00,BHMNCPHST01,1200,751,0,car,26.14001386,91.73099967,average,5,0.6258333333333334,20.0,0.34234814021918114,12.738785121753448,12.533422326430316
2016-11-07 12:26:00,BHMNCPHST01,1200,762,0,truck,26.14001386,91.73099967,average,7,0.635,20.0,0.3737285551225182,12.989828440980148,12.685557697946926
2016-11-07 12:59:00,BHMNCPHST01,1200,775,0,bike,26.14001386,91.73099967,average,6,0.6458333333333334,20.0,0.326584344096579,12.612674752772632,12.66126338288883
2016-11-07 13:33:00,BHMNCPHST01,1200,762,0,bike,26.14001386,91.73099967,high,8,0.635,20.0,0.2664141269631694,12.131313015705356,12.48461326049434
2016-11-07 13:59:00,BHMNCPHST01,1200,774,0,car,26.14001386,91.73099967,average,5,0.645,20.0,0.3524600579347138,12.81968046347771,12.596302328155463
2016-11-07 14:33:00,BHMNCPHST01,1200,745,0,car,26.14001386,91.73099967,high,7,0.6208333333333333,20.0,0.28604180415528596,12.288334433242287,12.493646363184407
2016-11-07 15:00:00,BHMNCPHST01,1200,727,0,car,26.14001386,91.73099967,high,4,0.6058333333333333,20.0,0.2770647967270624,12.216518373816498,12.401270366728438
2016-11-07 15:33:00,BHMNCPHST01,1200,682,0,car,26.14001386,91.73099967,low,2,0.5683333333333334,20.0,0.3640094231974908,12.912075385579927,12.571538706345603
2016-11-07 16:00:00,BHMNCPHST01,1200,636,0,cycle,26.14001386,91.73099967,average,3,0.53,20.0,0.24374328461493217,11.949946276919459,12.364341229870222
2016-11-07 16:33:00,BHMNCPHST01,1200,531,0,truck,26.14001386,91.73099967,low,2,0.4425,20.0,0.3239016958131557,12.591213566505246,12.439965342081898
2016-11-08 07:59:00,BHMNCPHST01,1200,217,0,bike,26.14001386,91.73099967,low,1,0.18083333333333335,20.0,0.11819494380478603,10.945559550438288,11.941830078200695
2016-11-08 08:26:00,BHMNCPHST01,1200,303,0,bike,26.14001386,91.73099967,low,1,0.2525,20.0,0.1603539826973422,11.282831861578737,11.722164005993378
2016-11-08 08:59:00,BHMNCPHST01,1200,429,0,car,26.14001386,91.73099967,low,2,0.3575,20.0,0.2496129489368586,11.99690359149487,11.81374386782721
2016-11-08 09:26:00,BHMNCPHST01,1200,540,0,car,26.14001386,91.73099967,low,2,0.45,20.0,0.3008918975656242,12.407135180524993,12.011540972059805
2016-11-08 09:59:00,BHMNCPHST01,1200,668,0,bike,26.14001386,91.73099967,low,4,0.5566666666666666,20.0,0.3319338535036405,12.655470828029125,12.226184257382913
2016-11-08 10:33:00,BHMNCPHST01,1200,720,0,car,26.14001386,91.73099967,average,4,0.6,20.0,0.3283698608046667,12.626958886437334,12.359775800401055
2016-11-08 11:00:00,BHMNCPHST01,1200,767,0,car,26.14001386,91.73099967,high,8,0.6391666666666667,20.0,0.29633776367684206,12.370702109414736,12.363417903405615
2016-11-08 11:33:00,BHMNCPHST01,1200,798,0,truck,26.14001386,91.73099967,average,6,0.665,20.0,0.3888971422231053,13.111177137784843,12.612670981532027
2016-11-08 11:59:00,BHMNCPHST01,1200,812,0,bike,26.14001386,91.73099967,average,6,0.6766666666666666,20.0,0.34301006845081167,12.744080547606494,12.656474170223516
2016-11-08 12:27:00,BHMNCPHST01,1200,818,0,truck,26.14001386,91.73099967,average,6,0.6816666666666666,20.0,0.397351571504515,13.17881257203612,12.830586970827717
2016-11-08 13:00:00,BHMNCPHST01,1200,815,0,car,26.14001386,91.73099967,high,8,0.6791666666666667,20.0,0.3180714331202102,12.544571464961683,12.735248468872372
2016-11-08 13:34:00,BHMNCPHST01,1200,806,0,car,26.14001386,91.73099967,high,8,0.6716666666666666,20.0,0.31402092534699755,12.51216740277598,12.660888113506909
2016-11-08 14:00:00,BHMNCPHST01,1200,803,0,cycle,26.14001386,91.73099967,average,4,0.6691666666666667,20.0,0.32076534615843216,12.566122769267459,12.629299665427094
2016-11-08 14:26:00,BHMNCPHST01,1200,766,0,car,26.14001386,91.73099967,average,4,0.6383333333333333,20.0,0.3487324660048766,12.789859728039012,12.682819686297734
2016-11-08 15:00:00,BHMNCPHST01,1200,729,0,car,26.14001386,91.73099967,average,3,0.6075,20.0,0.33215629001967845,12.657250320157427,12.674296564250966
2016-11-08 15:33:00,BHMNCPHST01,1200,673,0,truck,26.14001386,91.73099967,low,2,0.5608333333333333,20.0,0.38592244885093246,13.08737959080746,12.811990906436465
2016-11-08 16:01:00,BHMNCPHST01,1200,629,0,truck,26.14001386,91.73099967,low,2,0.5241666666666667,20.0,0.3670417874726313,12.936334299781048,12.853438704217993
2016-11-08 16:34:00,BHMNCPHST01,1200,550,0,truck,26.14001386,91.73099967,low,2,0.4583333333333333,20.0,0.3323786895969406,12.659029516775524,12.78863564173717
2016-11-09 08:00:00,BHMNCPHST01,1200,215,0,bike,26.14001386,91.73099967,low,2,0.17916666666666667,20.0,0.11745535591535274,10.93964284732282,12.17230471026572
2016-11-09 08:27:00,BHMNCPHST01,1200,300,0,cycle,26.14001386,91.73099967,low,2,0.25,20.0,0.13958274038507948,11.116661923080635,11.820423781204028
2016-11-09 09:00:00,BHMNCPHST01,1200,420,0,car,26.14001386,91.73099967,low,2,0.35,20.0,0.24538861223920727,11.96310889791366,11.867985486773906
2016-11-09 09:34:00,BHMNCPHST01,1200,553,0,truck,26.14001386,91.73099967,low,2,0.4608333333333333,20.0,0.33371231030612236,12.669698482448979,12.13522315199893
2016-11-09 10:00:00,BHMNCPHST01,1200,624,0,car,26.14001386,91.73099967,low,3,0.52,20.0,0.33881212588262266,12.710497007060981,12.326981103686283
2016-11-09 10:27:00,BHMNCPHST01,1200,671,0,car,26.14001386,91.73099967,low,3,0.5591666666666667,20.0,0.35944638494441133,12.87557107955529,12.509844428975953
2016-11-09 11:00:00,BHMNCPHST01,1200,707,0,car,26.14001386,91.73099967,average,5,0.5891666666666666,20.0,0.3227823835979132,12.582259068783305,12.533982642245071
2016-11-09 11:27:00,BHMNCPHST01,1200,711,0,bike,26.14001386,91.73099967,average,5,0.5925,20.0,0.2974775707856043,12.379820566284835,12.48259528359166
2016-11-09 12:00:00,BHMNCPHST01,1200,737,0,car,26.14001386,91.73099967,high,9,0.6141666666666666,20.0,0.2828249664635316,12.262599731708253,12.40926343296386
2016-11-09 12:27:00,BHMNCPHST01,1200,743,0,car,26.14001386,91.73099967,average,6,0.6191666666666666,20.0,0.3390334087205241,12.712267269764192,12.510264711897303
2016-11-09 13:00:00,BHMNCPHST01,1200,755,0,cycle,26.14001386,91.73099967,high,8,0.6291666666666667,20.0,0.24444859745463873,11.95558877963711,12.32537273447724
2016-11-09 13:27:00,BHMNCPHST01,1200,771,0,bike,26.14001386,91.73099967,high,8,0.6425,20.0,0.270589698645614,12.164717589164912,12.271821019373132
2016-11-09 14:00:00,BHMNCPHST01,1200,755,0,car,26.14001386,91.73099967,average,5,0.6291666666666667,20.0,0.3441125253005428,12.752900202404343,12.432180747050204
2016-11-09 14:27:00,BHMNCPHST01,1200,752,0,truck,26.14001386,91.73099967,average,4,0.6266666666666667,20.0,0.3687710763768302,12.950168611014643,12.604843368371684
2016-11-09 15:00:00,BHMNCPHST01,1200,717,0,truck,26.14001386,91.73099967,average,4,0.5975,20.0,0.35355429015781115,12.82843432126249,12.679373686001954
2016-11-09 15:34:00,BHMNCPHST01,1200,673,0,truck,26.14001386,91.73099967,low,2,0.5608333333333333,20.0,0.38592244885093246,13.08737959080746,12.815375654270458
2016-11-09 16:00:00,BHMNCPHST01,1200,645,0,bike,26.14001386,91.73099967,low,2,0.5375,20.0,0.3212138289885354,12.569710631908285,12.733487313483067
2016-11-09 16:34:00,BHMNCPHST01,1200,557,0,bike,26.14001386,91.73099967,low,2,0.46416666666666667,20.0,0.281214153278976,12.249713226231808,12.572229284399315
2016-11-10 08:00:00,BHMNCPHST01,1200,228,0,car,26.14001386,91.73099967,low,2,0.19,20.0,0.15328230745501284,11.226258459640102,12.12357234281291
2016-11-10 08:34:00,BHMNCPHST01,1200,330,0,car,26.14001386,91.73099967,average,3,0.275,20.0,0.14472663608814706,11.157813088705177,11.801652591443666
2016-11-10 09:00:00,BHMNCPHST01,1200,441,0,truck,26.14001386,91.73099967,low,2,0.3675,20.0,0.28305495270686365,12.26443962165491,11.955914934847414
2016-11-10 09:27:00,BHMNCPHST01,1200,543,0,car,26.14001386,91.73099967,low,3,0.4525,20.0,0.3024826204448806,12.419860963559044,12.110563611084626
2016-11-10 10:00:00,BHMNCPHST01,1200,645,0,cycle,26.14001386,91.73099967,low,4,0.5375,20.0,0.30361782096100776,12.428942567688061,12.21668992995244
2016-11-10 10:27:00,BHMNCPHST01,1200,692,0,bike,26.14001386,91.73099967,low,3,0.5766666666666667,20.0,0.34234814021918114,12.738785121753448,12.390721660552776
2016-11-10 11:00:00,BHMNCPHST01,1200,737,0,truck,26.14001386,91.73099967,average,5,0.6141666666666666,20.0,0.36249033707061973,12.899922696564959,12.560455339223504
2016-11-10 11:27:00,BHMNCPHST01,1200,754,0,bike,26.14001386,91.73099967,average,6,0.6283333333333333,20.0,0.31717231687328945,12.537378534986317,12.552763071144442
2016-11-10 12:00:00,BHMNCPHST01,1200,773,0,car,26.14001386,91.73099967,high,9,0.6441666666666667,20.0,0.2992994985808175,12.39439598864654,12.499974043645143
2016-11-10 12:27:00,BHMNCPHST01,1200,781,0,car,26.14001386,91.73099967,high,9,0.6508333333333334,20.0,0.30293680384790334,12.423494430783226,12.474480839357838
2016-11-10 13:00:00,BHMNCPHST01,1200,780,0,car,26.14001386,91.73099967,high,7,0.65,20.0,0.3020282996385022,12.416226397108016,12.455062691941233
2016-11-10 13:34:00,BHMNCPHST01,1200,784,0,cycle,26.14001386,91.73099967,high,8,0.6533333333333333,20.0,0.25803304608944516,12.064264368715563,12.324796584199344
2016-11-10 14:00:00,BHMNCPHST01,1200,790,0,car,26.14001386,91.73099967,average,4,0.6583333333333333,20.0,0.3592286658102707,12.873829326482165,12.50780749829362
2016-11-10 14:27:00,BHMNCPHST01,1200,764,0,car,26.14001386,91.73099967,high,6,0.6366666666666667,20.0,0.2945123163531779,12.356098530825424,12.457237842470889
2016-11-10 15:00:00,BHMNCPHST01,1200,719,0,cycle,26.14001386,91.73099967,high,4,0.5991666666666666,20.0,0.2265027542169763,11.81202203373581,12.242165906225864
2016-11-10 15:27:00,BHMNCPHST01,1200,684,0,car,26.14001386,91.73099967,low,2,0.57,20.0,0.3648766043861295,12.919012835089037,12.467781549180255
2016-11-10 16:00:00,BHMNCPHST01,1200,631,0,car,26.14001386,91.73099967,average,3,0.5258333333333334,20.0,0.28787711193126597,12.303016895450128,12.41285999793688
2016-11-10 16:27:00,BHMNCPHST01,1200,548,0,car,26.14001386,91.73099967,low,2,0.45666666666666667,20.0,0.3045253613318594,12.436202890654876,12.420640962176213
2016-11-11 08:00:00,BHMNCPHST01,1200,229,0,cycle,26.14001386,91.73099967,low,1,0.19083333333333333,20.0,0.10436854880410863,10.834948390432867,11.892076771595098
2016-11-11 08:27:00,BHMNCPHST01,1200,317,0,car,26.14001386,91.73099967,low,2,0.26416666666666666,20.0,0.19641408783879863,11.57131270271039,11.785155415300196
2016-11-11 09:00:00,BHMNCPHST01,1200,427,0,car,26.14001386,91.73099967,average,3,0.35583333333333333,20.0,0.1918431054870623,11.534744843896497,11.701685224832296
2016-11-11 09:27:00,BHMNCPHST01,1200,522,0,truck,26.14001386,91.73099967,low,3,0.435,20.0,0.320092352185232,12.560738817481855,11.98803642238215
2016-11-11 10:00:00,BHMNCPHST01,1200,632,0,car,26.14001386,91.73099967,low,3,0.5266666666666666,20.0,0.3423481402191811,12.738785121753448,12.23828598883925
2016-11-11 10:27:00,BHMNCPHST01,1200,688,0,bike,26.14001386,91.73099967,average,4,0.5733333333333334,20.0,0.28673029138880357,12.29384233111043,12.256804769596311
2016-11-11 11:00:00,BHMNCPHST01,1200,713,0,cycle,26.14001386,91.73099967,average,6,0.5941666666666666,20.0,0.2802929759379335,12.242343807503469,12.251984448898698
2016-11-11 11:27:00,BHMNCPHST01,1200,720,0,car,26.14001386,91.73099967,high,8,0.6,20.0,0.27475511396339947,12.198040911707196,12.234003269834865
2016-11-11 12:00:00,BHMNCPHST01,1200,739,0,car,26.14001386,91.73099967,high,8,0.6158333333333333,20.0,0.28351482753049156,12.268118620243932,12.245375053304556
2016-11-11 12:27:00,BHMNCPHST01,1200,726,0,bike,26.14001386,91.73099967,high,9,0.605,20.0,0.24984735764804333,11.998778861184347,12.16317632259782
2016-11-11 13:00:00,BHMNCPHST01,1200,728,0,bike,26.14001386,91.73099967,high,8,0.6066666666666667,20.0,0.25055040799817446,12.004403263985397,12.110251969727013
2016-11-11 13:34:00,BHMNCPHST01,1200,724,0,bike,26.14001386,91.73099967,high,7,0.6033333333333334,20.0,0.24844046699452838,11.987523735956227,12.069342558470085
2016-11-11 14:00:00,BHMNCPHST01,1200,731,0,car,26.14001386,91.73099967,average,5,0.6091666666666666,20.0,0.33349013275141726,12.667921062011338,12.268868726317171
2016-11-11 14:27:00,BHMNCPHST01,1200,726,0,car,26.14001386,91.73099967,average,4,0.605,20.0,0.3310437384241189,12.648349907392952,12.395362453342432
2016-11-11 15:00:00,BHMNCPHST01,1200,689,0,truck,26.14001386,91.73099967,average,3,0.5741666666666667,20.0,0.3410232642332606,12.728186113866084,12.506303673516983
2016-11-11 15:34:00,BHMNCPHST01,1200,633,0,car,26.14001386,91.73099967,low,3,0.5275,20.0,0.34278946351474365,12.74231570811795,12.584974351717307
2016-11-11 16:00:00,BHMNCPHST01,1200,610,0,car,26.14001386,91.73099967,average,3,0.5083333333333333,20.0,0.2782184404566428,12.225747523653144,12.46523207569592
2016-11-11 16:34:00,BHMNCPHST01,1200,538,0,car,26.14001386,91.73099967,low,2,0.4483333333333333,20.0,0.29998216007024936,12.399857280561994,12.443440477317944
2016-11-12 07:47:00,BHMNCPHST01,1200,94,0,car,26.14001386,91.73099967,low,1,0.07833333333333334,20.0,0.08702927340094771,10.69623418720758,11.86103838061449
2016-11-12 08:27:00,BHMNCPHST01,1200,113,0,car,26.14001386,91.73099967,low,1,0.09416666666666666,20.0,0.09644924789276044,10.771593983142083,11.497890248123689
2016-11-12 09:00:00,BHMNCPHST01,1200,136,0,car,26.14001386,91.73099967,low,2,0.11333333333333333,20.0,0.10807623232612806,10.864609858609025,11.286796784952134
2016-11-12 09:27:00,BHMNCPHST01,1200,172,0,truck,26.14001386,91.73099967,low,1,0.14333333333333334,20.0,0.1549907303716235,11.239925842972989,11.271173137625754
2016-11-12 10:00:00,BHMNCPHST01,1200,234,0,car,26.14001386,91.73099967,low,3,0.195,20.0,0.156454355811589,11.251634846492713,11.26466037391474
2016-11-12 10:27:00,BHMNCPHST01,1200,268,0,cycle,26.14001386,91.73099967,average,3,0.22333333333333333,20.0,0.06465966202206505,10.517277296176522,11.015532681335335
2016-11-12 11:00:00,BHMNCPHST01,1200,325,0,bike,26.14001386,91.73099967,average,5,0.2708333333333333,20.0,0.11326191984450672,10.906095358756055,10.979053573808908
2016-11-12 11:34:00,BHMNCPHST01,1200,362,0,bike,26.14001386,91.73099967,high,7,0.3016666666666667,20.0,0.07262192648737135,10.580975411898972,10.846360853172264
2016-11-12 12:00:00,BHMNCPHST01,1200,408,0,car,26.14001386,91.73099967,high,8,0.34,20.0,0.12533741535962412,11.002699322876992,10.898473676407175
2016-11-12 12:27:00,BHMNCPHST01,1200,449,0,bike,26.14001386,91.73099967,high,8,0.37416666666666665,20.0,0.11597578999156351,10.92780631993251,10.908251224248954
2016-11-12 13:00:00,BHMNCPHST01,1200,479,0,bike,26.14001386,91.73099967,high,7,0.39916666666666667,20.0,0.13050149513419973,11.044011961073599,10.953504803190503
2016-11-12 13:27:00,BHMNCPHST01,1200,511,0,car,26.14001386,91.73099967,high,7,0.42583333333333334,20.0,0.17541678035750113,11.403334242860009,11.103447949747006
